BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
121,Netherlands,1955,MF,25,999,2.58,86.53,85.82,9.67,2.81,1.26,0.81,6.32,5.83,0.45,0.04,5930,NLD,Advanced Economies
121,Netherlands,1960,MF,25,999,2.28,85.32,82.39,11.10,3.00,1.30,0.84,6.32,5.78,0.50,0.04,6318,NLD,Advanced Economies
121,Netherlands,1965,MF,25,999,2.82,66.35,62.45,26.64,6.12,4.15,2.69,7.08,5.71,1.23,0.14,6723,NLD,Advanced Economies
121,Netherlands,1970,MF,25,999,2.97,44.03,40.76,45.80,9.10,7.20,4.68,8.04,5.72,2.08,0.24,7185,NLD,Advanced Economies
121,Netherlands,1975,MF,25,999,3.06,37.92,34.48,50.85,19.71,8.06,5.22,8.57,5.71,2.60,0.27,7902,NLD,Advanced Economies
121,Netherlands,1980,MF,25,999,3.14,31.11,27.93,55.20,25.94,10.37,6.73,9.10,5.71,3.06,0.34,8533,NLD,Advanced Economies
121,Netherlands,1985,MF,25,999,3.27,25.28,22.44,58.03,29.80,13.22,8.78,9.58,5.71,3.43,0.44,9168,NLD,Advanced Economies
121,Netherlands,1990,MF,25,999,4.11,15.74,13.79,63.58,34.93,16.37,10.85,10.16,5.68,3.94,0.54,9884,NLD,Advanced Economies
121,Netherlands,1995,MF,25,999,4.11,12.92,11.18,63.68,36.74,19.25,12.89,10.51,5.70,4.17,0.64,10579,NLD,Advanced Economies
121,Netherlands,2000,MF,25,999,3.94,11.12,9.55,62.70,37.83,22.24,14.91,10.81,5.72,4.35,0.74,11109,NLD,Advanced Economies
121,Netherlands,2005,MF,25,999,3.73,10.58,8.92,60.38,37.29,25.10,16.78,10.99,5.71,4.44,0.84,11427,NLD,Advanced Economies
121,Netherlands,2010,MF,25,999,3.47,8.87,7.57,62.85,40.51,24.79,16.45,11.17,5.75,4.59,0.82,11711,NLD,Advanced Economies
133,New Zealand,1950,MF,25,999,1.41,52.95,31.81,41.88,40.17,3.77,1.62,9.40,7.04,2.25,0.11,1079,NZL,Advanced Economies
133,New Zealand,1955,MF,25,999,1.22,47.90,29.03,46.69,41.48,4.21,1.86,9.71,7.15,2.44,0.12,1182,NZL,Advanced Economies
133,New Zealand,1960,MF,25,999,1.07,43.76,26.80,50.63,41.94,4.57,2.06,9.96,7.24,2.59,0.13,1257,NZL,Advanced Economies
133,New Zealand,1965,MF,25,999,0.90,39.90,25.77,54.30,42.03,4.90,2.25,10.22,7.36,2.71,0.14,1341,NZL,Advanced Economies
133,New Zealand,1970,MF,25,999,0.91,32.18,21.65,55.05,39.92,11.89,5.55,10.90,7.51,3.04,0.35,1432,NZL,Advanced Economies
133,New Zealand,1975,MF,25,999,0.79,22.01,15.20,57.10,39.24,20.10,9.56,11.76,7.66,3.50,0.59,1604,NZL,Advanced Economies
133,New Zealand,1980,MF,25,999,1.21,27.64,19.57,44.70,29.68,26.46,12.89,11.62,7.58,3.26,0.79,1711,NZL,Advanced Economies
133,New Zealand,1985,MF,25,999,0.52,32.18,23.03,34.10,22.29,33.22,16.19,11.71,7.59,3.13,0.99,1876,NZL,Advanced Economies
133,New Zealand,1990,MF,25,999,0.10,36.71,26.52,24.12,15.61,39.07,19.22,11.74,7.58,2.99,1.17,2044,NZL,Advanced Economies
133,New Zealand,1995,MF,25,999,0.10,34.30,25.37,25.72,16.65,39.88,19.72,11.93,7.63,3.10,1.19,2275,NZL,Advanced Economies
133,New Zealand,2000,MF,25,999,0.10,32.22,23.97,25.67,15.89,42.00,20.84,12.04,7.46,3.32,1.26,2434,NZL,Advanced Economies
133,New Zealand,2005,MF,25,999,0.10,30.08,22.49,24.86,16.38,44.96,22.35,12.23,7.30,3.58,1.35,2579,NZL,Advanced Economies
133,New Zealand,2010,MF,25,999,0.10,27.44,20.72,23.46,15.94,49.00,24.40,12.50,7.16,3.88,1.47,2722,NZL,Advanced Economies
122,Norway,1950,MF,25,999,1.71,79.74,79.74,17.08,4.31,1.47,0.78,7.65,6.88,0.73,0.04,2034,NOR,Advanced Economies
122,Norway,1955,MF,25,999,1.85,81.59,81.59,14.90,4.05,1.68,0.88,7.59,6.87,0.67,0.05,2133,NOR,Advanced Economies
122,Norway,1960,MF,25,999,1.94,81.95,81.95,14.27,4.08,1.86,0.97,7.59,6.87,0.66,0.06,2185,NOR,Advanced Economies
122,Norway,1965,MF,25,999,1.22,77.19,77.19,17.37,5.13,4.24,2.12,7.97,6.92,0.93,0.13,2228,NOR,Advanced Economies
122,Norway,1970,MF,25,999,0.60,71.30,71.30,20.70,7.11,7.40,3.56,8.46,6.96,1.28,0.22,2311,NOR,Advanced Economies
122,Norway,1975,MF,25,999,1.80,65.90,65.90,23.20,9.34,9.10,4.24,8.66,6.87,1.52,0.27,2442,NOR,Advanced Economies
122,Norway,1980,MF,25,999,1.80,60.00,60.00,26.20,11.86,11.90,5.28,9.07,6.87,1.86,0.34,2557,NOR,Advanced Economies
122,Norway,1985,MF,25,999,0.90,45.59,45.47,38.77,19.27,14.72,6.67,9.98,6.93,2.62,0.43,2673,NOR,Advanced Economies
122,Norway,1990,MF,25,999,0.07,33.88,33.77,47.70,25.66,18.34,9.15,10.84,6.99,3.30,0.55,2784,NOR,Advanced Economies
122,Norway,1995,MF,25,999,0.22,27.62,27.43,51.67,29.68,20.49,9.99,11.14,6.86,3.67,0.61,2920,NOR,Advanced Economies
122,Norway,2000,MF,25,999,0.31,22.03,21.86,53.21,32.47,24.45,12.23,11.52,6.75,4.04,0.73,3063,NOR,Advanced Economies
122,Norway,2005,MF,25,999,0.28,0.19,0.19,71.32,45.10,28.21,14.41,12.71,6.67,5.19,0.85,3153,NOR,Advanced Economies
122,Norway,2010,MF,25,999,0.25,0.52,0.52,71.14,45.66,28.05,14.58,12.63,6.59,5.19,0.85,3242,NOR,Advanced Economies
124,Portugal,1950,MF,25,999,51.83,44.54,16.13,2.65,2.08,0.94,0.59,2.31,2.04,0.24,0.03,4361,PRT,Advanced Economies
124,Portugal,1955,MF,25,999,47.87,47.93,18.73,3.14,2.25,1.01,0.61,2.55,2.25,0.27,0.03,4600,PRT,Advanced Economies
124,Portugal,1960,MF,25,999,45.10,50.40,21.60,3.50,2.32,1.10,0.64,2.77,2.44,0.30,0.03,4829,PRT,Advanced Economies
124,Portugal,1965,MF,25,999,44.66,48.74,25.73,5.19,3.15,1.38,0.74,3.09,2.63,0.42,0.04,4915,PRT,Advanced Economies
124,Portugal,1970,MF,25,999,44.20,47.30,30.00,6.80,3.83,1.60,0.83,3.40,2.82,0.53,0.05,4742,PRT,Advanced Economies
124,Portugal,1975,MF,25,999,34.93,54.21,35.14,8.53,4.40,2.32,1.15,4.08,3.33,0.68,0.07,5022,PRT,Advanced Economies
124,Portugal,1980,MF,25,999,27.50,58.50,40.28,10.60,5.06,3.50,1.62,4.79,3.81,0.88,0.10,5506,PRT,Advanced Economies
124,Portugal,1985,MF,25,999,20.96,60.71,44.19,12.85,5.82,5.49,2.55,5.55,4.25,1.14,0.16,5966,PRT,Advanced Economies
124,Portugal,1990,MF,25,999,16.12,61.46,47.12,14.75,6.48,7.66,3.41,6.23,4.60,1.40,0.22,6324,PRT,Advanced Economies
124,Portugal,1995,MF,25,999,16.65,57.58,46.23,17.33,7.48,8.45,3.55,6.45,4.66,1.55,0.24,6647,PRT,Advanced Economies
124,Portugal,2000,MF,25,999,16.04,54.14,45.34,19.91,8.64,9.90,3.90,6.78,4.77,1.73,0.28,7078,PRT,Advanced Economies
124,Portugal,2005,MF,25,999,14.78,49.92,43.34,24.15,11.44,11.15,4.09,7.24,4.92,2.02,0.30,7537,PRT,Advanced Economies
124,Portugal,2010,MF,25,999,11.56,47.35,42.36,29.88,13.60,11.21,3.84,7.73,5.16,2.27,0.30,7869,PRT,Advanced Economies
125,Spain,1950,MF,25,999,60.91,36.10,29.58,1.67,0.80,1.29,0.84,2.37,2.15,0.18,0.04,15281,ESP,Advanced Economies
125,Spain,1955,MF,25,999,55.95,40.43,33.18,2.09,0.99,1.52,0.98,2.70,2.43,0.22,0.05,16438,ESP,Advanced Economies
125,Spain,1960,MF,25,999,53.13,42.71,35.36,2.46,1.16,1.70,1.10,2.90,2.59,0.25,0.06,17454,ESP,Advanced Economies
125,Spain,1965,MF,25,999,49.52,45.26,37.59,3.17,1.47,2.04,1.33,3.18,2.80,0.31,0.07,18277,ESP,Advanced Economies
125,Spain,1970,MF,25,999,46.67,47.51,39.61,3.55,1.59,2.27,1.47,3.39,2.96,0.35,0.07,19163,ESP,Advanced Economies
125,Spain,1975,MF,25,999,39.89,45.88,35.34,9.16,4.02,5.08,3.30,4.30,3.29,0.84,0.17,20169,ESP,Advanced Economies
125,Spain,1980,MF,25,999,35.10,44.50,32.70,13.30,5.70,7.10,4.62,4.97,3.54,1.20,0.23,21505,ESP,Advanced Economies
125,Spain,1985,MF,25,999,33.57,38.52,27.85,20.06,8.51,7.84,5.21,5.53,3.67,1.61,0.26,23073,ESP,Advanced Economies
125,Spain,1990,MF,25,999,31.27,34.87,25.06,25.48,10.86,8.38,5.55,6.04,3.83,1.93,0.28,25036,ESP,Advanced Economies
125,Spain,1995,MF,25,999,17.17,34.55,24.92,35.95,15.44,12.32,8.24,7.73,4.58,2.74,0.41,26786,ESP,Advanced Economies
125,Spain,2000,MF,25,999,7.83,32.08,23.32,42.03,18.27,18.06,12.07,9.09,5.06,3.44,0.60,28819,ESP,Advanced Economies
125,Spain,2005,MF,25,999,2.52,33.63,22.73,40.22,17.82,23.63,15.75,9.70,5.20,3.72,0.79,31730,ESP,Advanced Economies
125,Spain,2010,MF,25,999,1.60,25.24,18.87,48.18,21.94,24.98,16.55,10.35,5.30,4.22,0.83,33096,ESP,Advanced Economies
126,Sweden,1950,MF,25,999,2.26,72.22,43.15,20.43,16.55,5.09,3.31,6.58,4.99,1.41,0.17,4498,SWE,Advanced Economies
126,Sweden,1955,MF,25,999,1.99,70.19,42.12,22.20,17.84,5.62,3.62,6.76,5.04,1.54,0.18,4659,SWE,Advanced Economies
126,Sweden,1960,MF,25,999,1.67,69.39,42.11,22.94,18.49,5.99,3.90,6.88,5.08,1.60,0.20,4775,SWE,Advanced Economies
126,Sweden,1965,MF,25,999,1.47,65.72,42.00,26.12,20.89,6.68,4.34,7.23,5.20,1.81,0.22,4894,SWE,Advanced Economies
126,Sweden,1970,MF,25,999,1.26,61.68,41.09,29.60,23.49,7.45,4.83,7.59,5.31,2.04,0.25,5151,SWE,Advanced Economies
126,Sweden,1975,MF,25,999,1.91,51.49,35.13,34.30,32.20,12.30,7.97,8.53,5.39,2.73,0.41,5398,SWE,Advanced Economies
126,Sweden,1980,MF,25,999,1.81,42.63,29.81,41.14,34.45,14.43,9.37,9.12,5.51,3.13,0.48,5557,SWE,Advanced Economies
126,Sweden,1985,MF,25,999,2.41,35.81,25.23,45.31,36.94,16.33,10.85,9.52,5.53,3.45,0.54,5722,SWE,Advanced Economies
126,Sweden,1990,MF,25,999,2.68,29.06,20.68,49.37,39.94,18.89,12.52,10.03,5.59,3.81,0.63,5853,SWE,Advanced Economies
126,Sweden,1995,MF,25,999,2.79,23.27,16.98,52.26,42.17,21.69,14.51,10.50,5.64,4.13,0.72,6071,SWE,Advanced Economies
126,Sweden,2000,MF,25,999,2.38,17.83,13.12,56.63,47.09,23.15,15.49,10.99,5.72,4.50,0.77,6219,SWE,Advanced Economies
126,Sweden,2005,MF,25,999,1.93,10.65,7.89,60.60,50.69,26.83,17.90,11.64,5.80,4.95,0.89,6344,SWE,Advanced Economies
126,Sweden,2010,MF,25,999,1.60,10.95,8.19,62.20,52.28,25.27,16.74,11.61,5.82,4.95,0.84,6460,SWE,Advanced Economies
127,Switzerland,1950,MF,25,999,0.18,70.75,42.40,20.61,13.86,8.45,5.51,7.18,5.14,1.76,0.28,2915,CHE,Advanced Economies
127,Switzerland,1955,MF,25,999,0.18,69.59,42.04,21.27,14.51,8.95,5.78,7.30,5.16,1.85,0.29,3100,CHE,Advanced Economies
127,Switzerland,1960,MF,25,999,0.20,68.60,41.91,21.80,15.25,9.40,6.11,7.42,5.19,1.92,0.31,3272,CHE,Advanced Economies
127,Switzerland,1965,MF,25,999,2.99,58.34,37.58,29.54,21.10,9.13,5.93,7.87,5.20,2.37,0.30,3480,CHE,Advanced Economies
127,Switzerland,1970,MF,25,999,4.97,48.69,32.70,36.89,27.19,9.45,6.14,8.39,5.22,2.86,0.31,3763,CHE,Advanced Economies
127,Switzerland,1975,MF,25,999,3.81,40.39,27.75,45.61,34.50,10.20,6.62,9.19,5.39,3.46,0.34,3987,CHE,Advanced Economies
127,Switzerland,1980,MF,25,999,2.90,31.80,22.36,54.30,42.50,11.00,7.15,10.00,5.54,4.10,0.36,4102,CHE,Advanced Economies
127,Switzerland,1985,MF,25,999,8.29,28.49,20.24,50.48,39.86,12.70,8.44,9.67,5.25,4.00,0.42,4381,CHE,Advanced Economies
127,Switzerland,1990,MF,25,999,11.08,25.45,18.29,48.35,38.94,15.11,10.00,9.69,5.12,4.07,0.50,4723,CHE,Advanced Economies
127,Switzerland,1995,MF,25,999,12.46,23.64,17.41,46.47,37.95,17.42,11.66,9.78,5.06,4.13,0.58,4939,CHE,Advanced Economies
127,Switzerland,2000,MF,25,999,11.47,23.59,17.46,45.82,37.76,19.11,12.81,9.99,5.13,4.22,0.64,5086,CHE,Advanced Economies
127,Switzerland,2005,MF,25,999,12.08,21.73,16.14,47.90,39.73,18.29,12.22,10.02,5.11,4.31,0.61,5197,CHE,Advanced Economies
127,Switzerland,2010,MF,25,999,10.81,20.81,15.59,49.71,41.41,18.68,12.38,10.27,5.20,4.45,0.62,5309,CHE,Advanced Economies
128,Turkey,1950,MF,25,999,83.10,11.90,6.14,4.00,2.20,1.10,0.72,0.99,0.71,0.25,0.04,8507,TUR,Advanced Economies
128,Turkey,1955,MF,25,999,76.40,18.37,9.65,4.25,2.34,0.95,0.61,1.25,0.96,0.25,0.03,9908,TUR,Advanced Economies
128,Turkey,1960,MF,25,999,70.72,23.50,12.54,4.69,2.58,1.04,0.67,1.50,1.19,0.28,0.03,11586,TUR,Advanced Economies
128,Turkey,1965,MF,25,999,62.81,30.58,17.58,5.44,2.99,1.11,0.72,1.89,1.53,0.32,0.04,12906,TUR,Advanced Economies
128,Turkey,1970,MF,25,999,61.82,30.73,19.35,6.09,3.31,1.33,0.86,2.03,1.62,0.36,0.04,14433,TUR,Advanced Economies
128,Turkey,1975,MF,25,999,59.00,31.90,21.59,7.30,3.94,1.80,1.17,2.30,1.79,0.45,0.06,16166,TUR,Advanced Economies
128,Turkey,1980,MF,25,999,52.40,35.30,25.48,8.70,4.78,3.60,2.34,2.87,2.13,0.62,0.12,18480,TUR,Advanced Economies
128,Turkey,1985,MF,25,999,40.03,44.44,33.98,4.64,2.59,10.89,7.22,3.97,2.74,0.87,0.36,21631,TUR,Advanced Economies
128,Turkey,1990,MF,25,999,33.26,47.33,38.44,8.52,4.81,10.88,7.20,4.53,3.11,1.05,0.36,25165,TUR,Advanced Economies
128,Turkey,1995,MF,25,999,30.60,47.20,40.60,12.32,7.03,9.88,6.60,4.81,3.30,1.17,0.33,29092,TUR,Advanced Economies
128,Turkey,2000,MF,25,999,20.14,52.76,45.89,17.47,10.25,9.58,6.41,5.54,3.82,1.41,0.32,33704,TUR,Advanced Economies
128,Turkey,2005,MF,25,999,14.35,53.93,47.61,23.18,14.66,8.54,5.70,6.06,4.12,1.65,0.28,38334,TUR,Advanced Economies
128,Turkey,2010,MF,25,999,11.67,51.39,45.83,28.11,17.70,8.83,5.85,6.47,4.28,1.90,0.29,43034,TUR,Advanced Economies
66,USA,1950,MF,25,999,2.60,45.70,20.80,38.20,21.74,13.60,7.42,8.14,5.10,2.61,0.42,91749,USA,Advanced Economies
66,USA,1955,MF,25,999,2.51,41.59,19.49,41.00,24.54,14.89,8.26,8.51,5.19,2.86,0.46,98278,USA,Advanced Economies
66,USA,1960,MF,25,999,2.30,37.40,17.50,43.80,27.31,16.50,9.42,8.91,5.26,3.12,0.52,103461,USA,Advanced Economies
66,USA,1965,MF,25,999,1.89,26.50,13.50,52.76,34.57,18.72,10.91,9.83,5.49,3.74,0.59,107682,USA,Advanced Economies
66,USA,1970,MF,25,999,1.60,17.79,9.67,59.31,40.80,21.30,12.39,10.62,5.66,4.28,0.67,114024,USA,Advanced Economies
66,USA,1975,MF,25,999,1.27,10.88,6.27,60.74,44.13,27.11,16.18,11.42,5.79,4.77,0.87,123638,USA,Advanced Economies
66,USA,1980,MF,25,999,1.00,6.30,3.70,62.90,47.10,30.00,18.12,11.94,5.87,5.10,0.96,136033,USA,Advanced Economies
66,USA,1985,MF,25,999,1.11,8.28,5.11,51.80,39.71,38.86,23.05,12.16,5.84,5.08,1.24,149824,USA,Advanced Economies
66,USA,1990,MF,25,999,1.20,9.10,5.72,44.40,34.68,45.20,26.55,12.34,5.82,5.08,1.44,162655,USA,Advanced Economies
66,USA,1995,MF,25,999,0.62,3.50,2.25,49.35,35.61,46.54,27.18,12.74,5.93,5.34,1.47,173286,USA,Advanced Economies
66,USA,2000,MF,25,999,0.48,3.20,2.10,44.31,32.09,52.01,30.56,13.00,5.94,5.41,1.65,183747,USA,Advanced Economies
66,USA,2005,MF,25,999,0.50,3.03,2.04,43.42,36.08,53.05,31.05,13.19,5.94,5.57,1.68,193809,USA,Advanced Economies
66,USA,2010,MF,25,999,0.43,2.72,1.88,42.89,36.18,53.96,31.59,13.27,5.95,5.61,1.71,204924,USA,Advanced Economies
129,United Kingdom,1950,MF,25,999,3.14,75.76,45.32,19.50,1.70,1.60,1.04,5.72,4.90,0.76,0.05,31916,GBR,Advanced Economies
129,United Kingdom,1955,MF,25,999,2.76,73.67,44.36,21.90,2.04,1.63,1.05,5.86,4.95,0.85,0.05,32367,GBR,Advanced Economies
129,United Kingdom,1960,MF,25,999,2.39,71.31,43.32,24.50,2.30,1.80,1.17,6.03,5.02,0.95,0.06,32720,GBR,Advanced Economies
129,United Kingdom,1965,MF,25,999,2.03,67.45,43.20,26.25,2.43,4.27,2.78,6.48,5.15,1.18,0.14,33287,GBR,Advanced Economies
129,United Kingdom,1970,MF,25,999,1.72,62.59,41.69,28.20,2.46,7.48,4.86,6.98,5.27,1.47,0.25,33474,GBR,Advanced Economies
129,United Kingdom,1975,MF,25,999,1.61,58.01,39.56,30.71,2.47,9.66,6.27,7.36,5.35,1.70,0.32,34554,GBR,Advanced Economies
129,United Kingdom,1980,MF,25,999,1.57,55.15,38.57,34.00,2.49,9.28,6.03,7.48,5.41,1.77,0.31,35330,GBR,Advanced Economies
129,United Kingdom,1985,MF,25,999,1.57,50.97,36.03,37.54,2.44,9.92,6.58,7.71,5.46,1.92,0.33,36043,GBR,Advanced Economies
129,United Kingdom,1990,MF,25,999,1.68,46.80,33.43,40.97,2.32,10.55,6.98,7.91,5.50,2.06,0.35,37978,GBR,Advanced Economies
129,United Kingdom,1995,MF,25,999,1.83,42.74,31.32,43.75,2.12,11.68,7.81,8.15,5.55,2.21,0.39,39355,GBR,Advanced Economies
129,United Kingdom,2000,MF,25,999,2.10,39.23,28.97,44.63,1.85,14.05,9.41,8.43,5.57,2.40,0.47,40348,GBR,Advanced Economies
129,United Kingdom,2005,MF,25,999,2.29,35.67,26.50,45.02,1.58,17.02,11.36,8.76,5.59,2.60,0.57,41142,GBR,Advanced Economies
129,United Kingdom,2010,MF,25,999,2.49,32.15,24.15,44.79,1.29,20.57,13.63,9.13,5.61,2.83,0.68,42166,GBR,Advanced Economies
144,Brunei Darussalam,1950,MF,25,999,72.37,19.06,6.72,7.89,3.15,0.74,0.48,1.73,1.29,0.41,0.02,22,BRN,East Asia and the Pacific
144,Brunei Darussalam,1955,MF,25,999,68.30,21.74,7.89,9.13,3.64,0.87,0.57,2.00,1.49,0.48,0.03,28,BRN,East Asia and the Pacific
144,Brunei Darussalam,1960,MF,25,999,64.00,24.60,9.40,10.40,4.20,1.00,0.65,2.29,1.70,0.55,0.03,34,BRN,East Asia and the Pacific
144,Brunei Darussalam,1965,MF,25,999,60.23,26.01,10.18,12.03,4.86,1.72,1.10,2.64,1.91,0.68,0.06,41,BRN,East Asia and the Pacific
144,Brunei Darussalam,1970,MF,25,999,52.40,28.10,11.84,16.50,6.72,3.10,1.96,3.46,2.37,0.98,0.10,52,BRN,East Asia and the Pacific
144,Brunei Darussalam,1975,MF,25,999,45.35,29.11,13.38,20.65,8.63,4.88,3.02,4.27,2.81,1.31,0.16,64,BRN,East Asia and the Pacific
144,Brunei Darussalam,1980,MF,25,999,32.10,28.30,15.51,30.10,13.52,9.40,5.67,6.09,3.68,2.10,0.30,77,BRN,East Asia and the Pacific
144,Brunei Darussalam,1985,MF,25,999,28.49,26.77,16.73,36.60,17.05,8.15,5.18,6.61,3.99,2.35,0.27,97,BRN,East Asia and the Pacific
144,Brunei Darussalam,1990,MF,25,999,24.41,20.91,15.24,47.42,23.03,7.29,4.64,7.46,4.37,2.85,0.24,120,BRN,East Asia and the Pacific
144,Brunei Darussalam,1995,MF,25,999,22.23,15.80,12.74,55.10,27.52,6.91,4.40,8.04,4.58,3.24,0.23,143,BRN,East Asia and the Pacific
144,Brunei Darussalam,2000,MF,25,999,21.40,14.17,12.08,57.24,28.93,7.24,4.62,8.27,4.66,3.38,0.24,168,BRN,East Asia and the Pacific
144,Brunei Darussalam,2005,MF,25,999,20.63,14.53,12.92,56.20,29.20,8.71,5.53,8.47,4.72,3.46,0.28,196,BRN,East Asia and the Pacific
144,Brunei Darussalam,2010,MF,25,999,20.62,13.10,12.02,55.69,29.53,10.66,6.77,8.68,4.73,3.60,0.35,227,BRN,East Asia and the Pacific
310,Cambodia,1950,MF,25,999,77.47,20.64,6.46,1.85,0.74,0.05,0.03,1.03,0.93,0.10,0.00,1669,KHM,East Asia and the Pacific
310,Cambodia,1955,MF,25,999,76.29,21.66,6.95,1.99,0.80,0.05,0.03,1.09,0.98,0.11,0.00,1858,KHM,East Asia and the Pacific
310,Cambodia,1960,MF,25,999,74.53,23.18,7.72,2.23,0.91,0.06,0.04,1.19,1.06,0.12,0.00,2079,KHM,East Asia and the Pacific
310,Cambodia,1965,MF,25,999,71.34,25.83,9.11,2.75,1.13,0.08,0.05,1.37,1.22,0.15,0.00,2339,KHM,East Asia and the Pacific
310,Cambodia,1970,MF,25,999,67.50,28.69,10.82,3.69,1.54,0.12,0.07,1.62,1.41,0.20,0.00,2626,KHM,East Asia and the Pacific
310,Cambodia,1975,MF,25,999,62.03,32.79,13.47,4.99,2.14,0.19,0.11,1.98,1.70,0.28,0.01,2713,KHM,East Asia and the Pacific
310,Cambodia,1980,MF,25,999,55.04,38.15,17.00,6.53,2.98,0.27,0.16,2.44,2.06,0.37,0.01,2530,KHM,East Asia and the Pacific
310,Cambodia,1985,MF,25,999,49.08,43.17,19.72,7.44,3.45,0.31,0.20,2.78,2.35,0.42,0.01,2964,KHM,East Asia and the Pacific
310,Cambodia,1990,MF,25,999,45.41,46.22,22.39,8.04,3.88,0.33,0.21,3.03,2.56,0.46,0.01,3605,KHM,East Asia and the Pacific
310,Cambodia,1995,MF,25,999,41.45,49.04,24.93,9.10,4.53,0.41,0.26,3.33,2.79,0.53,0.01,4356,KHM,East Asia and the Pacific
310,Cambodia,2000,MF,25,999,37.32,52.07,27.38,10.12,5.09,0.50,0.32,3.63,3.02,0.59,0.02,5063,KHM,East Asia and the Pacific
310,Cambodia,2005,MF,25,999,35.03,53.94,29.41,10.51,5.42,0.52,0.33,3.80,3.16,0.62,0.02,5448,KHM,East Asia and the Pacific
310,Cambodia,2010,MF,25,999,31.12,58.16,33.26,9.93,5.27,0.78,0.50,4.02,3.39,0.61,0.03,6693,KHM,East Asia and the Pacific
83,China,1950,MF,25,999,84.18,12.54,2.47,3.05,0.68,0.23,0.15,0.74,0.65,0.08,0.01,267376,CHN,East Asia and the Pacific
83,China,1955,MF,25,999,77.79,17.25,4.44,4.55,1.08,0.41,0.26,1.09,0.95,0.13,0.01,278134,CHN,East Asia and the Pacific
83,China,1960,MF,25,999,70.66,22.79,6.66,5.97,1.46,0.59,0.36,1.47,1.28,0.17,0.02,296041,CHN,East Asia and the Pacific
83,China,1965,MF,25,999,61.82,28.20,8.30,9.17,2.18,0.81,0.52,1.98,1.69,0.26,0.03,315190,CHN,East Asia and the Pacific
83,China,1970,MF,25,999,53.79,33.31,11.36,11.90,2.86,1.00,0.64,2.48,2.11,0.34,0.03,342431,CHN,East Asia and the Pacific
83,China,1975,MF,25,999,44.76,37.51,14.89,16.72,4.10,1.01,0.63,3.13,2.64,0.46,0.03,383913,CHN,East Asia and the Pacific
83,China,1980,MF,25,999,35.95,41.35,17.51,21.70,5.60,1.00,0.61,3.75,3.13,0.59,0.03,449196,CHN,East Asia and the Pacific
83,China,1985,MF,25,999,32.19,38.11,18.67,28.32,8.12,1.38,0.89,4.31,3.49,0.78,0.05,508243,CHN,East Asia and the Pacific
83,China,1990,MF,25,999,29.30,34.30,18.04,34.40,13.11,2.00,1.29,4.85,3.75,1.03,0.07,584120,CHN,East Asia and the Pacific
83,China,1995,MF,25,999,20.50,35.41,19.70,41.19,20.77,2.89,1.86,5.75,4.30,1.35,0.09,676038,CHN,East Asia and the Pacific
83,China,2000,MF,25,999,13.46,34.28,19.79,47.99,28.52,4.27,2.75,6.60,4.76,1.70,0.14,759352,CHN,East Asia and the Pacific
83,China,2005,MF,25,999,10.65,32.11,19.02,52.35,34.38,4.89,3.15,7.05,4.87,2.02,0.16,816727,CHN,East Asia and the Pacific
83,China,2010,MF,25,999,8.16,29.20,17.65,56.59,40.32,6.05,3.91,7.54,4.97,2.37,0.20,872099,CHN,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1950,MF,25,999,42.64,41.34,13.09,11.88,6.65,4.08,2.74,3.74,2.59,1.01,0.14,929,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1955,MF,25,999,39.56,43.41,14.63,12.76,6.99,4.20,2.81,3.97,2.76,1.07,0.14,1202,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1960,MF,25,999,35.29,44.89,16.52,15.15,8.22,4.62,3.07,4.43,3.03,1.25,0.15,1461,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1965,MF,25,999,32.60,45.90,18.40,16.70,8.90,4.90,3.23,4.74,3.23,1.36,0.16,1617,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1970,MF,25,999,33.10,41.15,21.47,22.66,13.72,3.08,2.01,5.15,3.42,1.62,0.10,1706,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1975,MF,25,999,28.50,42.30,22.88,25.40,15.50,3.80,2.39,5.68,3.71,1.85,0.12,2096,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1980,MF,25,999,22.50,39.80,23.10,30.50,17.30,7.10,4.09,6.73,4.14,2.37,0.22,2612,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1985,MF,25,999,18.40,35.60,22.57,38.30,21.51,7.70,4.38,7.63,4.51,2.88,0.24,3127,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1990,MF,25,999,15.70,30.30,21.13,43.30,25.50,10.60,5.72,8.52,4.78,3.42,0.33,3582,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1995,MF,25,999,18.50,24.50,18.32,44.70,26.23,12.30,6.34,8.70,4.70,3.62,0.37,4086,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,2000,MF,25,999,21.70,20.24,15.98,43.46,26.58,14.60,7.19,8.73,4.57,3.73,0.44,4601,HKG,East Asia and the Pacific
