BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
121,Netherlands,1970,F,25,999,2.95,49.55,46.74,42.70,8.70,4.80,2.53,7.72,5.74,1.83,0.15,3675,NLD,Advanced Economies
121,Netherlands,1975,F,25,999,3.04,43.41,40.36,47.84,18.22,5.65,3.03,8.22,5.72,2.32,0.17,4043,NLD,Advanced Economies
121,Netherlands,1980,F,25,999,3.30,36.34,33.32,52.58,23.45,7.67,4.14,8.68,5.70,2.74,0.24,4383,NLD,Advanced Economies
121,Netherlands,1985,F,25,999,3.55,30.14,27.29,55.97,26.73,10.19,5.95,9.11,5.69,3.09,0.32,4719,NLD,Advanced Economies
121,Netherlands,1990,F,25,999,4.54,18.27,16.28,63.50,32.35,13.56,8.39,9.79,5.66,3.69,0.44,5083,NLD,Advanced Economies
121,Netherlands,1995,F,25,999,4.42,14.91,13.09,64.35,34.45,16.27,10.36,10.15,5.68,3.94,0.53,5426,NLD,Advanced Economies
121,Netherlands,2000,F,25,999,4.18,12.76,11.03,63.84,35.88,19.24,12.43,10.48,5.70,4.15,0.63,5682,NLD,Advanced Economies
121,Netherlands,2005,F,25,999,3.91,12.50,10.74,61.73,35.02,22.00,14.31,10.67,5.72,4.22,0.73,5826,NLD,Advanced Economies
121,Netherlands,2010,F,25,999,3.68,10.07,8.57,63.75,38.95,22.48,14.64,10.91,5.73,4.43,0.74,5965,NLD,Advanced Economies
133,New Zealand,1950,F,25,999,1.34,53.13,32.08,43.24,41.52,2.29,1.06,9.36,7.05,2.24,0.07,544,NZL,Advanced Economies
133,New Zealand,1955,F,25,999,1.18,48.30,29.35,48.01,42.82,2.52,1.22,9.64,7.15,2.42,0.07,595,NZL,Advanced Economies
133,New Zealand,1960,F,25,999,1.04,44.13,27.30,52.12,43.32,2.71,1.36,9.89,7.24,2.57,0.08,633,NZL,Advanced Economies
133,New Zealand,1965,F,25,999,0.90,40.30,26.05,55.90,43.47,2.90,1.50,10.14,7.36,2.69,0.09,681,NZL,Advanced Economies
133,New Zealand,1970,F,25,999,0.90,33.92,22.46,56.06,40.79,9.09,4.83,10.70,7.47,2.95,0.28,731,NZL,Advanced Economies
133,New Zealand,1975,F,25,999,0.80,25.00,16.88,57.80,39.89,16.40,8.98,11.47,7.61,3.35,0.51,822,NZL,Advanced Economies
133,New Zealand,1980,F,25,999,1.21,30.69,21.27,46.45,30.97,21.65,12.37,11.30,7.53,3.10,0.68,880,NZL,Advanced Economies
133,New Zealand,1985,F,25,999,0.52,35.18,24.68,36.87,24.24,27.45,15.70,11.37,7.54,2.96,0.86,967,NZL,Advanced Economies
133,New Zealand,1990,F,25,999,0.10,39.45,27.97,27.60,18.00,32.85,19.11,11.40,7.53,2.83,1.04,1056,NZL,Advanced Economies
133,New Zealand,1995,F,25,999,0.10,36.40,26.49,29.20,19.07,34.30,20.18,11.66,7.60,2.97,1.09,1178,NZL,Advanced Economies
133,New Zealand,2000,F,25,999,0.10,33.73,24.79,28.59,17.60,37.59,22.27,11.85,7.43,3.22,1.20,1271,NZL,Advanced Economies
133,New Zealand,2005,F,25,999,0.10,31.20,23.06,27.45,18.21,41.25,24.56,12.11,7.29,3.50,1.32,1344,NZL,Advanced Economies
133,New Zealand,2010,F,25,999,0.10,28.26,21.09,25.26,17.36,46.38,27.71,12.45,7.15,3.81,1.48,1412,NZL,Advanced Economies
122,Norway,1950,F,25,999,1.71,80.92,80.92,17.06,4.14,0.31,0.16,7.54,6.88,0.65,0.01,1046,NOR,Advanced Economies
122,Norway,1955,F,25,999,1.86,83.83,83.83,13.99,3.64,0.34,0.18,7.43,6.87,0.55,0.01,1090,NOR,Advanced Economies
122,Norway,1960,F,25,999,1.96,84.84,84.84,12.80,3.46,0.40,0.21,7.39,6.86,0.51,0.01,1116,NOR,Advanced Economies
122,Norway,1965,F,25,999,1.26,81.40,81.40,15.12,4.59,2.25,0.56,7.70,6.91,0.73,0.06,1140,NOR,Advanced Economies
122,Norway,1970,F,25,999,0.60,77.00,76.98,17.70,6.24,4.70,1.21,8.08,6.96,1.00,0.12,1187,NOR,Advanced Economies
122,Norway,1975,F,25,999,1.60,71.80,71.76,20.40,8.27,6.20,1.61,8.28,6.89,1.23,0.16,1254,NOR,Advanced Economies
122,Norway,1980,F,25,999,1.60,65.70,65.70,23.80,10.65,8.80,2.79,8.67,6.88,1.56,0.23,1315,NOR,Advanced Economies
122,Norway,1985,F,25,999,0.80,50.13,49.98,36.87,17.83,12.19,3.80,9.63,6.94,2.37,0.32,1376,NOR,Advanced Economies
122,Norway,1990,F,25,999,0.09,37.40,37.29,46.20,23.98,16.32,7.36,10.55,6.99,3.08,0.47,1435,NOR,Advanced Economies
122,Norway,1995,F,25,999,0.24,30.75,30.52,49.75,27.47,19.26,7.85,10.88,6.86,3.47,0.54,1501,NOR,Advanced Economies
122,Norway,2000,F,25,999,0.34,24.73,24.53,50.78,29.79,24.14,10.58,11.32,6.76,3.87,0.69,1568,NOR,Advanced Economies
122,Norway,2005,F,25,999,0.31,0.22,0.22,69.79,42.55,29.67,13.76,12.70,6.68,5.15,0.87,1608,NOR,Advanced Economies
122,Norway,2010,F,25,999,0.27,0.40,0.40,69.21,43.25,30.12,14.60,12.68,6.60,5.18,0.89,1651,NOR,Advanced Economies
124,Portugal,1950,F,25,999,59.66,38.20,20.35,1.85,0.76,0.30,0.16,2.02,1.89,0.13,0.01,2360,PRT,Advanced Economies
124,Portugal,1955,F,25,999,55.59,41.76,22.24,2.30,0.93,0.37,0.19,2.25,2.08,0.16,0.01,2483,PRT,Advanced Economies
124,Portugal,1960,F,25,999,52.50,44.50,16.70,2.60,1.04,0.40,0.21,2.21,2.02,0.18,0.01,2603,PRT,Advanced Economies
124,Portugal,1965,F,25,999,52.17,43.22,23.62,3.91,1.57,0.70,0.34,2.58,2.28,0.28,0.02,2675,PRT,Advanced Economies
124,Portugal,1970,F,25,999,52.40,41.60,23.20,5.10,2.02,0.90,0.37,2.69,2.30,0.36,0.03,2618,PRT,Advanced Economies
124,Portugal,1975,F,25,999,41.93,49.71,28.81,6.98,2.71,1.41,0.57,3.40,2.86,0.50,0.04,2789,PRT,Advanced Economies
124,Portugal,1980,F,25,999,33.40,55.10,34.28,9.30,3.63,2.20,0.73,4.12,3.37,0.69,0.06,2986,PRT,Advanced Economies
124,Portugal,1985,F,25,999,25.90,58.23,38.66,11.30,4.43,4.58,1.46,4.95,3.86,0.97,0.12,3198,PRT,Advanced Economies
124,Portugal,1990,F,25,999,20.12,59.73,42.20,12.94,5.21,7.21,2.36,5.71,4.27,1.26,0.19,3372,PRT,Advanced Economies
124,Portugal,1995,F,25,999,21.13,54.83,40.94,15.56,6.41,8.48,2.83,5.99,4.32,1.45,0.23,3536,PRT,Advanced Economies
124,Portugal,2000,F,25,999,20.66,50.53,39.71,18.27,7.88,10.54,3.59,6.41,4.44,1.69,0.28,3751,PRT,Advanced Economies
124,Portugal,2005,F,25,999,19.32,46.29,38.03,22.03,11.00,12.36,4.30,6.93,4.59,2.00,0.33,3978,PRT,Advanced Economies
124,Portugal,2010,F,25,999,15.45,44.08,37.62,27.74,13.01,12.73,4.51,7.50,4.88,2.28,0.34,4137,PRT,Advanced Economies
125,Spain,1950,F,25,999,65.57,32.64,26.66,1.15,0.53,0.64,0.34,2.01,1.89,0.11,0.02,8166,ESP,Advanced Economies
125,Spain,1955,F,25,999,60.14,37.55,30.70,1.50,0.67,0.81,0.41,2.35,2.19,0.14,0.02,8737,ESP,Advanced Economies
125,Spain,1960,F,25,999,57.38,39.88,32.96,1.82,0.81,0.92,0.48,2.54,2.35,0.16,0.03,9271,ESP,Advanced Economies
125,Spain,1965,F,25,999,53.88,42.55,35.30,2.40,1.03,1.17,0.61,2.79,2.55,0.21,0.04,9720,ESP,Advanced Economies
125,Spain,1970,F,25,999,51.25,44.79,37.34,2.66,1.07,1.30,0.69,2.97,2.70,0.23,0.04,10118,ESP,Advanced Economies
125,Spain,1975,F,25,999,43.97,44.64,34.29,7.68,2.85,3.71,1.99,3.82,3.05,0.65,0.11,10647,ESP,Advanced Economies
125,Spain,1980,F,25,999,38.90,44.30,32.50,11.30,4.10,5.50,2.97,4.44,3.31,0.96,0.17,11281,ESP,Advanced Economies
125,Spain,1985,F,25,999,37.10,38.71,27.65,17.83,7.54,6.35,3.69,5.03,3.44,1.38,0.20,12095,ESP,Advanced Economies
125,Spain,1990,F,25,999,34.67,35.20,24.84,22.93,10.10,7.20,4.43,5.57,3.61,1.72,0.23,13091,ESP,Advanced Economies
125,Spain,1995,F,25,999,19.45,35.63,25.16,33.72,14.93,11.21,7.09,7.36,4.43,2.56,0.37,13949,ESP,Advanced Economies
125,Spain,2000,F,25,999,9.18,33.60,24.00,39.99,17.87,17.22,11.07,8.82,4.97,3.29,0.57,14948,ESP,Advanced Economies
125,Spain,2005,F,25,999,3.38,36.24,23.94,37.75,17.11,22.64,14.72,9.41,5.13,3.54,0.75,16397,ESP,Advanced Economies
125,Spain,2010,F,25,999,2.14,26.99,19.84,45.92,21.66,24.96,16.28,10.23,5.27,4.13,0.82,17094,ESP,Advanced Economies
126,Sweden,1950,F,25,999,2.21,74.03,44.45,20.13,15.28,3.63,1.92,6.37,4.98,1.28,0.11,2286,SWE,Advanced Economies
126,Sweden,1955,F,25,999,2.02,72.08,43.46,21.71,16.17,4.18,2.16,6.53,5.02,1.39,0.13,2366,SWE,Advanced Economies
126,Sweden,1960,F,25,999,1.63,70.81,43.49,22.76,17.03,4.78,2.45,6.71,5.08,1.48,0.14,2426,SWE,Advanced Economies
126,Sweden,1965,F,25,999,1.44,67.23,43.09,25.73,19.01,5.58,2.89,7.03,5.19,1.68,0.17,2490,SWE,Advanced Economies
126,Sweden,1970,F,25,999,1.25,63.28,41.53,28.97,21.15,6.48,3.40,7.36,5.27,1.89,0.20,2617,SWE,Advanced Economies
126,Sweden,1975,F,25,999,1.82,51.38,34.30,36.20,28.50,10.60,5.64,8.28,5.38,2.58,0.32,2753,SWE,Advanced Economies
126,Sweden,1980,F,25,999,1.68,45.09,30.89,40.09,32.43,13.19,7.05,8.85,5.48,2.97,0.40,2849,SWE,Advanced Economies
126,Sweden,1985,F,25,999,1.91,37.89,26.19,44.77,35.60,15.26,8.80,9.33,5.52,3.33,0.48,2947,SWE,Advanced Economies
126,Sweden,1990,F,25,999,1.99,30.78,21.49,49.17,39.20,18.07,11.05,9.92,5.60,3.74,0.58,3012,SWE,Advanced Economies
126,Sweden,1995,F,25,999,2.00,24.59,17.65,53.22,42.78,20.19,12.71,10.42,5.67,4.09,0.66,3121,SWE,Advanced Economies
126,Sweden,2000,F,25,999,1.73,18.25,13.25,55.81,46.34,24.07,15.40,11.04,5.74,4.51,0.79,3188,SWE,Advanced Economies
126,Sweden,2005,F,25,999,1.43,10.12,7.40,57.80,48.87,30.90,19.95,11.92,5.85,5.05,1.02,3246,SWE,Advanced Economies
126,Sweden,2010,F,25,999,1.18,10.97,8.11,59.16,49.99,28.71,18.58,11.79,5.84,5.00,0.95,3295,SWE,Advanced Economies
127,Switzerland,1950,F,25,999,0.13,74.31,44.73,19.48,11.24,6.02,3.14,6.74,5.10,1.46,0.18,1546,CHE,Advanced Economies
127,Switzerland,1955,F,25,999,0.14,73.09,44.31,20.27,11.95,6.44,3.29,6.86,5.13,1.54,0.19,1643,CHE,Advanced Economies
127,Switzerland,1960,F,25,999,0.20,72.00,44.42,21.00,12.76,6.80,3.50,6.98,5.16,1.62,0.21,1709,CHE,Advanced Economies
127,Switzerland,1965,F,25,999,3.21,62.15,40.06,28.62,17.90,6.01,3.12,7.32,5.14,2.00,0.18,1834,CHE,Advanced Economies
127,Switzerland,1970,F,25,999,5.40,52.03,34.34,37.01,24.18,5.57,2.94,7.78,5.15,2.47,0.17,1969,CHE,Advanced Economies
127,Switzerland,1975,F,25,999,4.53,43.83,29.42,46.24,31.36,5.40,2.89,8.48,5.30,3.02,0.17,2088,CHE,Advanced Economies
127,Switzerland,1980,F,25,999,3.74,33.96,23.38,56.10,41.10,6.20,3.33,9.41,5.46,3.76,0.19,2158,CHE,Advanced Economies
127,Switzerland,1985,F,25,999,7.86,34.25,23.84,51.02,36.93,6.89,4.01,8.93,5.22,3.49,0.22,2295,CHE,Advanced Economies
127,Switzerland,1990,F,25,999,10.19,32.47,22.86,48.68,36.37,8.74,5.39,8.91,5.11,3.53,0.28,2436,CHE,Advanced Economies
127,Switzerland,1995,F,25,999,11.54,30.97,22.40,46.99,36.01,10.53,6.69,8.98,5.05,3.59,0.34,2562,CHE,Advanced Economies
127,Switzerland,2000,F,25,999,12.53,29.53,21.55,46.18,36.06,11.76,7.58,9.05,5.01,3.65,0.39,2660,CHE,Advanced Economies
127,Switzerland,2005,F,25,999,11.56,27.64,20.28,49.14,38.94,11.66,7.56,9.32,5.09,3.85,0.38,2729,CHE,Advanced Economies
127,Switzerland,2010,F,25,999,10.57,25.90,19.17,51.28,41.11,12.26,7.95,9.61,5.16,4.04,0.40,2799,CHE,Advanced Economies
128,Turkey,1950,F,25,999,91.60,6.10,3.88,2.00,1.11,0.30,0.16,0.49,0.36,0.11,0.01,4468,TUR,Advanced Economies
128,Turkey,1955,F,25,999,87.45,10.00,6.50,2.26,1.28,0.27,0.14,0.67,0.54,0.12,0.01,5132,TUR,Advanced Economies
128,Turkey,1960,F,25,999,84.06,13.05,8.66,2.59,1.51,0.29,0.15,0.84,0.69,0.14,0.01,5852,TUR,Advanced Economies
128,Turkey,1965,F,25,999,79.04,17.73,12.19,2.94,1.71,0.30,0.16,1.08,0.91,0.16,0.01,6485,TUR,Advanced Economies
128,Turkey,1970,F,25,999,76.90,19.08,13.11,3.60,2.09,0.43,0.23,1.22,1.01,0.20,0.01,7185,TUR,Advanced Economies
128,Turkey,1975,F,25,999,73.80,21.00,14.43,4.50,2.59,0.60,0.33,1.41,1.14,0.25,0.02,8022,TUR,Advanced Economies
128,Turkey,1980,F,25,999,68.30,24.50,17.10,5.70,3.31,1.50,0.82,1.81,1.40,0.36,0.05,9329,TUR,Advanced Economies
128,Turkey,1985,F,25,999,54.44,36.00,25.76,2.83,1.66,6.74,4.01,2.78,2.02,0.54,0.21,10850,TUR,Advanced Economies
128,Turkey,1990,F,25,999,46.78,40.87,30.65,5.26,3.13,7.04,4.45,3.31,2.40,0.67,0.23,12585,TUR,Advanced Economies
128,Turkey,1995,F,25,999,43.20,42.80,34.70,7.57,4.56,6.43,4.18,3.60,2.64,0.75,0.21,14532,TUR,Advanced Economies
128,Turkey,2000,F,25,999,31.46,50.52,41.33,11.45,7.03,6.60,4.36,4.37,3.20,0.95,0.22,16834,TUR,Advanced Economies
128,Turkey,2005,F,25,999,23.93,53.88,46.35,15.98,10.50,6.21,4.14,4.99,3.62,1.17,0.21,19169,TUR,Advanced Economies
128,Turkey,2010,F,25,999,19.77,53.18,45.65,20.27,13.25,6.78,4.53,5.46,3.82,1.41,0.23,21571,TUR,Advanced Economies
66,USA,1950,F,25,999,2.50,43.70,20.30,41.10,23.00,12.80,6.37,8.23,5.15,2.69,0.38,46438,USA,Advanced Economies
66,USA,1955,F,25,999,2.40,39.77,19.11,44.09,26.21,13.72,6.92,8.58,5.23,2.93,0.41,50198,USA,Advanced Economies
66,USA,1960,F,25,999,2.20,35.60,17.30,47.50,29.60,14.80,7.54,8.97,5.32,3.20,0.45,53325,USA,Advanced Economies
66,USA,1965,F,25,999,1.82,25.26,13.28,56.20,36.87,16.63,8.52,9.82,5.53,3.79,0.50,55908,USA,Advanced Economies
66,USA,1970,F,25,999,1.60,16.90,9.43,62.80,43.34,18.70,10.16,10.56,5.68,4.31,0.58,59561,USA,Advanced Economies
66,USA,1975,F,25,999,1.26,10.36,6.11,64.64,47.09,23.63,12.81,11.29,5.79,4.77,0.73,64653,USA,Advanced Economies
66,USA,1980,F,25,999,1.00,6.00,3.70,64.90,49.10,28.10,15.73,11.85,5.87,5.11,0.88,71228,USA,Advanced Economies
66,USA,1985,F,25,999,0.83,4.63,2.88,60.59,46.76,33.97,18.58,12.21,5.90,5.26,1.05,78242,USA,Advanced Economies
66,USA,1990,F,25,999,0.72,3.77,2.36,55.90,43.90,39.62,21.58,12.51,5.92,5.37,1.22,84725,USA,Advanced Economies
66,USA,1995,F,25,999,0.58,3.28,2.06,51.59,40.47,44.56,24.49,12.75,5.93,5.44,1.38,90160,USA,Advanced Economies
66,USA,2000,F,25,999,0.47,3.03,1.92,45.23,33.12,51.27,29.39,12.98,5.94,5.43,1.61,95489,USA,Advanced Economies
66,USA,2005,F,25,999,0.54,2.79,1.78,43.45,36.10,53.22,30.15,13.18,5.94,5.58,1.67,100584,USA,Advanced Economies
66,USA,2010,F,25,999,0.45,2.48,1.59,42.27,35.65,54.80,30.99,13.29,5.95,5.63,1.72,106194,USA,Advanced Economies
129,United Kingdom,1950,F,25,999,3.06,72.54,43.54,23.10,2.80,1.30,0.68,5.88,4.95,0.90,0.04,16828,GBR,Advanced Economies
129,United Kingdom,1955,F,25,999,2.75,71.52,43.16,24.66,2.63,1.12,0.57,5.94,4.99,0.92,0.03,17196,GBR,Advanced Economies
129,United Kingdom,1960,F,25,999,2.41,69.19,42.44,27.30,2.80,1.10,0.56,6.09,5.05,1.01,0.03,17428,GBR,Advanced Economies
129,United Kingdom,1965,F,25,999,2.09,66.00,42.27,28.49,2.86,3.42,1.76,6.47,5.16,1.21,0.10,17640,GBR,Advanced Economies
129,United Kingdom,1970,F,25,999,1.78,61.68,40.39,30.35,2.94,6.19,3.24,6.90,5.25,1.46,0.19,17728,GBR,Advanced Economies
129,United Kingdom,1975,F,25,999,1.53,57.82,38.53,33.01,3.04,7.63,4.05,7.21,5.33,1.65,0.23,18254,GBR,Advanced Economies
129,United Kingdom,1980,F,25,999,1.37,55.02,37.66,35.90,3.12,7.71,4.11,7.37,5.40,1.74,0.24,18632,GBR,Advanced Economies
129,United Kingdom,1985,F,25,999,1.25,51.08,35.40,39.17,3.17,8.50,4.91,7.62,5.45,1.90,0.27,18988,GBR,Advanced Economies
129,United Kingdom,1990,F,25,999,1.37,46.13,32.35,42.82,3.16,9.68,5.94,7.91,5.50,2.09,0.31,20060,GBR,Advanced Economies
129,United Kingdom,1995,F,25,999,1.51,41.36,29.82,45.55,3.05,11.58,7.33,8.24,5.56,2.30,0.38,20733,GBR,Advanced Economies
129,United Kingdom,2000,F,25,999,1.69,37.43,27.28,46.05,2.80,14.83,9.54,8.61,5.59,2.53,0.49,21156,GBR,Advanced Economies
129,United Kingdom,2005,F,25,999,1.88,33.18,24.34,46.33,2.55,18.61,12.06,9.03,5.62,2.79,0.61,21477,GBR,Advanced Economies
129,United Kingdom,2010,F,25,999,2.02,29.21,21.67,45.45,2.22,23.33,15.17,9.51,5.65,3.09,0.77,21918,GBR,Advanced Economies
144,Brunei Darussalam,1950,F,25,999,91.20,5.00,1.47,3.63,1.41,0.17,0.10,0.60,0.42,0.18,0.01,11,BRN,East Asia and the Pacific
144,Brunei Darussalam,1955,F,25,999,89.01,6.45,1.95,4.30,1.64,0.22,0.13,0.74,0.52,0.21,0.01,13,BRN,East Asia and the Pacific
144,Brunei Darussalam,1960,F,25,999,84.40,9.30,3.20,5.80,2.25,0.30,0.17,1.04,0.74,0.28,0.01,17,BRN,East Asia and the Pacific
144,Brunei Darussalam,1965,F,25,999,81.29,11.38,3.79,6.57,2.53,0.72,0.42,1.26,0.89,0.35,0.02,19,BRN,East Asia and the Pacific
144,Brunei Darussalam,1970,F,25,999,72.60,16.10,5.81,9.70,3.78,1.70,0.98,1.96,1.34,0.56,0.05,25,BRN,East Asia and the Pacific
144,Brunei Darussalam,1975,F,25,999,64.05,18.37,7.21,14.59,5.83,2.97,1.72,2.79,1.82,0.88,0.09,32,BRN,East Asia and the Pacific
144,Brunei Darussalam,1980,F,25,999,45.80,21.70,9.91,25.60,11.00,6.90,3.99,4.81,2.90,1.69,0.22,33,BRN,East Asia and the Pacific
144,Brunei Darussalam,1985,F,25,999,38.73,21.49,11.08,33.53,15.21,6.25,3.88,5.62,3.36,2.05,0.20,45,BRN,East Asia and the Pacific
144,Brunei Darussalam,1990,F,25,999,32.27,17.13,10.04,44.67,21.32,5.94,3.74,6.65,3.85,2.61,0.19,55,BRN,East Asia and the Pacific
144,Brunei Darussalam,1995,F,25,999,26.66,12.30,8.31,54.86,27.14,6.17,3.91,7.65,4.28,3.16,0.20,65,BRN,East Asia and the Pacific
144,Brunei Darussalam,2000,F,25,999,24.17,11.13,8.38,57.83,28.86,6.86,4.36,8.06,4.47,3.37,0.22,79,BRN,East Asia and the Pacific
144,Brunei Darussalam,2005,F,25,999,23.48,11.75,9.51,56.50,29.11,8.26,5.24,8.23,4.52,3.44,0.27,94,BRN,East Asia and the Pacific
144,Brunei Darussalam,2010,F,25,999,22.51,10.98,9.34,55.44,29.30,11.07,7.02,8.57,4.60,3.61,0.36,110,BRN,East Asia and the Pacific
310,Cambodia,1950,F,25,999,92.69,6.81,2.02,0.45,0.18,0.03,0.02,0.32,0.29,0.03,0.00,846,KHM,East Asia and the Pacific
310,Cambodia,1955,F,25,999,92.32,7.13,2.16,0.50,0.19,0.03,0.02,0.34,0.31,0.03,0.00,941,KHM,East Asia and the Pacific
310,Cambodia,1960,F,25,999,91.58,7.78,2.47,0.59,0.23,0.04,0.02,0.38,0.34,0.03,0.00,1054,KHM,East Asia and the Pacific
310,Cambodia,1965,F,25,999,90.05,9.13,3.14,0.77,0.30,0.04,0.03,0.46,0.42,0.04,0.00,1184,KHM,East Asia and the Pacific
310,Cambodia,1970,F,25,999,87.04,11.70,4.38,1.20,0.48,0.05,0.03,0.63,0.56,0.07,0.00,1329,KHM,East Asia and the Pacific
310,Cambodia,1975,F,25,999,81.41,16.51,6.82,2.00,0.83,0.07,0.04,0.94,0.82,0.11,0.00,1375,KHM,East Asia and the Pacific
310,Cambodia,1980,F,25,999,73.51,23.33,10.54,3.06,1.35,0.10,0.06,1.38,1.21,0.17,0.00,1450,KHM,East Asia and the Pacific
310,Cambodia,1985,F,25,999,66.05,29.90,13.29,3.93,1.77,0.12,0.07,1.76,1.54,0.22,0.00,1696,KHM,East Asia and the Pacific
310,Cambodia,1990,F,25,999,61.13,34.24,16.15,4.50,2.13,0.13,0.08,2.05,1.79,0.25,0.00,2046,KHM,East Asia and the Pacific
310,Cambodia,1995,F,25,999,56.03,38.65,19.12,5.17,2.53,0.16,0.10,2.35,2.05,0.29,0.01,2439,KHM,East Asia and the Pacific
310,Cambodia,2000,F,25,999,50.53,43.41,22.22,5.88,2.90,0.18,0.12,2.67,2.33,0.33,0.01,2805,KHM,East Asia and the Pacific
310,Cambodia,2005,F,25,999,47.09,46.44,24.74,6.27,3.19,0.20,0.12,2.89,2.52,0.36,0.01,3017,KHM,East Asia and the Pacific
310,Cambodia,2010,F,25,999,41.51,51.73,29.05,6.34,3.34,0.42,0.26,3.23,2.83,0.38,0.01,3646,KHM,East Asia and the Pacific
83,China,1950,F,25,999,96.57,2.76,0.16,0.60,0.20,0.07,0.04,0.15,0.13,0.02,0.00,131723,CHN,East Asia and the Pacific
83,China,1955,F,25,999,90.68,7.92,1.04,1.24,0.39,0.15,0.09,0.40,0.35,0.04,0.00,137085,CHN,East Asia and the Pacific
83,China,1960,F,25,999,82.51,15.40,2.29,1.86,0.58,0.23,0.13,0.72,0.66,0.06,0.01,145707,CHN,East Asia and the Pacific
83,China,1965,F,25,999,73.32,22.23,2.93,4.09,1.34,0.36,0.21,1.16,1.02,0.12,0.01,154450,CHN,East Asia and the Pacific
83,China,1970,F,25,999,63.30,30.15,5.32,6.08,1.91,0.48,0.27,1.65,1.46,0.18,0.01,167276,CHN,East Asia and the Pacific
83,China,1975,F,25,999,52.89,36.86,8.68,9.73,2.97,0.50,0.29,2.27,1.98,0.27,0.02,186916,CHN,East Asia and the Pacific
83,China,1980,F,25,999,42.19,43.71,12.01,13.60,3.70,0.50,0.29,2.90,2.52,0.37,0.02,218654,CHN,East Asia and the Pacific
83,China,1985,F,25,999,35.08,43.87,15.01,20.35,6.64,0.70,0.43,3.62,3.03,0.57,0.02,247233,CHN,East Asia and the Pacific
83,China,1990,F,25,999,28.28,42.22,16.58,28.34,11.78,1.15,0.72,4.42,3.53,0.85,0.04,283936,CHN,East Asia and the Pacific
83,China,1995,F,25,999,22.95,40.46,17.91,34.66,18.33,1.93,1.22,5.15,3.95,1.14,0.06,330657,CHN,East Asia and the Pacific
83,China,2000,F,25,999,19.94,36.69,17.78,40.29,24.62,3.08,1.96,5.76,4.24,1.42,0.10,373421,CHN,East Asia and the Pacific
83,China,2005,F,25,999,16.22,35.01,18.17,45.03,30.09,3.74,2.38,6.28,4.43,1.73,0.12,402938,CHN,East Asia and the Pacific
83,China,2010,F,25,999,12.73,32.42,17.95,49.93,35.90,4.91,3.12,6.86,4.63,2.08,0.16,431337,CHN,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1950,F,25,999,65.71,25.40,6.72,7.13,3.73,1.77,0.91,2.10,1.50,0.55,0.05,472,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1955,F,25,999,62.10,28.05,8.01,7.85,4.14,1.99,1.00,2.35,1.67,0.61,0.06,604,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1960,F,25,999,56.33,31.60,9.89,9.61,5.09,2.46,1.25,2.80,1.97,0.76,0.07,730,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1965,F,25,999,52.80,33.80,12.30,10.60,5.70,2.70,1.36,3.10,2.18,0.83,0.08,829,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1970,F,25,999,51.60,32.30,15.30,14.70,8.70,1.40,0.73,3.44,2.39,1.01,0.04,865,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1975,F,25,999,44.70,34.80,16.77,18.50,11.80,2.00,1.03,4.14,2.78,1.30,0.06,1026,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1980,F,25,999,35.90,34.80,19.50,24.30,14.40,5.00,2.36,5.39,3.39,1.85,0.15,1246,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1985,F,25,999,28.20,33.30,19.81,32.70,18.94,5.80,2.68,6.49,3.90,2.42,0.17,1516,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1990,F,25,999,22.80,29.30,19.80,39.60,25.00,8.30,3.81,7.65,4.35,3.06,0.24,1759,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,1995,F,25,999,23.87,23.44,17.22,42.47,26.36,10.21,4.66,8.04,4.38,3.37,0.30,2074,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,2000,F,25,999,25.98,18.65,14.59,42.59,27.95,12.77,5.78,8.27,4.32,3.58,0.37,2412,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,2005,F,25,999,21.11,17.02,13.97,48.16,33.45,13.71,6.16,9.08,4.64,4.04,0.40,2752,HKG,East Asia and the Pacific
84,China, Hong Kong Special Administrative Region,2010,F,25,999,17.37,15.36,13.07,52.36,38.31,14.93,6.66,9.75,4.89,4.43,0.43,3023,HKG,East Asia and the Pacific
342,China, Macao Special Administrative Region,1950,F,25,999,44.95,47.55,29.05,6.89,2.09,0.66,0.39,2.55,2.29,0.23,0.02,45,MAC,East Asia and the Pacific
342,China, Macao Special Administrative Region,1955,F,25,999,41.42,50.46,30.82,7.46,2.26,0.69,0.40,2.71,2.44,0.25,0.02,45,MAC,East Asia and the Pacific
